Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
KRT,RR,30-Dec-2025,123.73,124.34,124.35,122.18,123.00,122.77,123.04,"4,71,507","5,80,13,976.57","28,405","3,90,438",82.81
KRT,RR,31-Dec-2025,122.77,123.20,124.79,119.00,122.20,122.01,121.41,"14,44,791","17,54,08,719.53","30,345","10,73,300",74.29
KRT,RR,01-Jan-2026,122.01,122.64,124.35,122.10,123.88,123.82,123.52,"2,24,810","2,77,69,270.93","11,104","1,74,148",77.46
KRT,RR,02-Jan-2026,123.82,123.82,124.80,123.60,124.48,124.37,124.13,"5,65,658","7,02,14,896.15","13,853","4,39,260",77.65
KRT,RR,05-Jan-2026,124.37,125.48,126.49,124.41,125.00,125.13,125.42,"4,38,864","5,50,43,803.95","14,278","3,80,845",86.78
KRT,RR,06-Jan-2026,125.13,125.70,126.98,125.00,126.25,126.30,126.40,"8,74,887","11,05,87,310.39","17,879","6,96,798",79.64
KRT,RR,07-Jan-2026,126.30,126.48,127.50,125.49,126.89,126.89,126.89,"4,30,243","5,45,92,300.96","13,116","3,40,899",79.23
KRT,RR,08-Jan-2026,126.89,126.60,127.15,125.35,125.55,125.93,126.25,"1,50,479","1,89,97,537.81","3,754","1,19,200",79.21
KRT,RR,09-Jan-2026,125.93,125.80,126.98,123.00,123.90,123.97,124.11,"2,26,423","2,81,02,326.68","9,007","1,52,301",67.26
KRT,RR,12-Jan-2026,123.97,124.90,125.18,122.90,123.46,123.28,123.69,"4,19,112","5,18,39,505.20","3,923","3,35,200",79.98
KRT,RR,13-Jan-2026,123.28,122.51,127.00,122.51,125.95,126.15,125.59,"4,53,148","5,69,12,371.60","16,323","3,45,628",76.27
KRT,RR,14-Jan-2026,126.15,126.70,126.89,124.22,125.51,125.49,125.11,"3,08,186","3,85,56,886.42","6,180","2,13,406",69.25
KRT,RR,16-Jan-2026,125.49,125.80,126.98,125.19,126.00,126.27,126.14,"1,04,128","1,31,34,803.10","8,432","75,154",72.17
KRT,RR,19-Jan-2026,126.27,126.70,127.00,126.27,126.55,126.83,126.80,"2,25,680","2,86,16,127.59","17,014","1,62,619",72.06
KRT,RR,20-Jan-2026,126.83,126.83,127.85,123.16,124.50,124.97,126.36,"3,98,473","5,03,51,239.09","12,862","3,23,941",81.30
KRT,RR,21-Jan-2026,124.97,124.45,127.12,124.07,125.50,125.46,125.19,"2,43,263","3,04,54,211.87","11,396","1,89,119",77.74
KRT,RR,22-Jan-2026,125.46,126.00,126.99,125.50,126.05,126.37,126.57,"1,55,159","1,96,38,396.04","3,055","1,02,298",65.93
KRT,RR,23-Jan-2026,126.37,126.80,127.59,125.06,125.11,125.37,126.03,"2,95,692","3,72,65,078.74","13,559","2,02,967",68.64
KRT,RR,27-Jan-2026,125.37,127.00,127.00,122.20,123.62,123.74,123.88,"4,54,133","5,62,55,820.88","15,860","3,64,064",80.17
KRT,RR,28-Jan-2026,123.74,124.30,124.30,118.56,119.65,119.31,120.45,"12,52,803","15,09,02,489.16","18,897","11,07,357",88.39
KRT,RR,29-Jan-2026,119.31,119.66,121.14,118.51,119.68,119.47,119.29,"4,25,681","5,07,80,640.55","9,123","3,10,206",72.87
KRT,RR,30-Jan-2026,119.47,120.00,123.35,119.47,122.40,122.80,122.15,"6,99,272","8,54,19,423.19","10,837","6,07,628",86.89
KRT,RR,01-Feb-2026,122.80,122.90,123.70,121.05,122.00,121.78,122.29,"90,695","1,10,91,400.82","1,725","66,534",73.36
KRT,RR,02-Feb-2026,121.78,122.88,122.88,121.00,122.35,122.23,121.76,"2,41,305","2,93,82,467.64","8,995","2,12,047",87.88
KRT,RR,03-Feb-2026,122.23,122.99,123.29,119.01,119.45,119.49,120.48,"4,37,742","5,27,37,024.13","8,836","3,49,936",79.94
KRT,RR,04-Feb-2026,119.49,120.10,121.80,119.01,120.96,120.94,120.32,"8,41,701","10,12,71,050.09","13,948","7,65,120",90.90
KRT,RR,05-Feb-2026,120.94,121.90,123.88,120.66,122.00,121.42,122.77,"5,66,411","6,95,39,376.71","8,834","4,23,388",74.75
KRT,RR,06-Feb-2026,121.42,121.70,123.95,120.31,123.60,123.69,122.68,"3,23,240","3,96,54,484.27","8,788","2,58,350",79.93
KRT,RR,09-Feb-2026,123.69,124.66,127.80,123.91,126.99,127.28,126.04,"6,25,529","7,88,38,894.78","17,095","4,99,589",79.87
KRT,RR,10-Feb-2026,127.28,126.66,127.45,123.49,125.12,125.58,125.55,"4,21,738","5,29,51,248.75","10,149","3,00,049",71.15
KRT,RR,11-Feb-2026,125.58,126.96,127.09,125.90,127.09,126.95,126.37,"2,86,998","3,62,68,944.35","11,664","2,28,185",79.51
KRT,RR,12-Feb-2026,126.95,127.20,127.20,122.57,125.55,125.71,125.64,"3,64,688","4,58,20,490.96","3,824","2,43,541",66.78
KRT,RR,13-Feb-2026,125.71,125.50,126.70,124.00,126.00,125.53,125.72,"4,12,426","5,18,51,130.25","18,902","2,73,484",66.31
KRT,RR,16-Feb-2026,125.53,126.43,126.43,124.68,125.55,125.17,125.67,"1,58,703","1,99,44,312.40","5,125","1,18,275",74.53
KRT,RR,17-Feb-2026,125.17,126.00,126.30,125.47,126.00,125.96,126.02,"2,46,702","3,10,90,008.04","4,388","2,19,599",89.01
KRT,RR,18-Feb-2026,125.96,126.30,126.43,124.76,125.26,125.75,125.83,"39,98,437","50,31,18,886.35","26,145","38,71,602",96.83
KRT,RR,19-Feb-2026,125.75,124.99,126.20,124.93,125.00,124.99,125.00,"12,52,598","15,65,77,098.23","8,591","12,29,093",98.12
KRT,RR,20-Feb-2026,124.99,124.99,125.90,124.40,124.50,124.69,124.98,"4,32,228","5,40,19,104.81","16,125","4,01,885",92.98
KRT,RR,23-Feb-2026,124.69,125.89,125.89,124.60,125.20,125.16,125.22,"8,72,160","10,92,09,984.89","13,427","7,65,105",87.73
