Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BIRET,RR,17-Jun-2026,318.91,319.70,321.11,318.60,319.50,319.47,319.89,"3,18,663","10,19,37,727.09","8,650","2,78,604",87.43
BIRET,RR,18-Jun-2026,319.47,319.94,321.50,319.21,320.00,320.11,319.94,"8,58,261","27,45,93,317.55","9,505","7,64,249",89.05
BIRET,RR,19-Jun-2026,320.11,320.00,322.70,319.00,322.60,321.91,321.77,"22,51,217","72,43,63,570.88","12,535","20,26,852",90.03
BIRET,RR,22-Jun-2026,321.91,322.30,322.48,321.81,322.14,322.06,322.19,"1,33,638","4,30,56,929.04","4,992","1,10,892",82.98
BIRET,RR,23-Jun-2026,322.06,322.48,322.70,319.53,321.93,321.71,322.04,"5,14,630","16,57,30,719.62","6,295","4,61,596",89.69
BIRET,RR,24-Jun-2026,321.71,321.98,322.14,320.10,322.05,322.08,321.90,"4,62,123","14,87,55,794.85","8,726","4,30,664",93.19
BIRET,RR,25-Jun-2026,322.08,321.11,324.20,320.61,323.21,322.75,322.87,"8,49,051","27,41,35,878.32","9,198","7,88,631",92.88
BIRET,RR,29-Jun-2026,322.75,323.49,324.20,322.75,324.00,323.99,323.89,"7,54,580","24,44,01,250.97","6,479","7,24,659",96.03
BIRET,RR,30-Jun-2026,323.99,324.00,332.81,324.00,329.93,331.04,328.43,"5,97,271","19,61,63,047.22","15,261","4,79,521",80.29
BIRET,RR,01-Jul-2026,331.04,332.85,337.00,330.05,333.85,334.00,334.99,"10,43,944","34,97,13,014.33","16,902","7,63,134",73.10
BIRET,RR,02-Jul-2026,334.00,336.00,339.80,334.00,336.60,337.02,336.82,"4,91,822","16,56,55,932.74","19,887","3,86,508",78.59
BIRET,RR,03-Jul-2026,337.02,337.90,339.45,335.60,336.50,336.99,337.53,"2,66,604","8,99,87,886.28","15,945","2,39,247",89.74
BIRET,RR,06-Jul-2026,336.99,337.80,340.01,337.00,339.50,339.39,338.89,"2,52,690","8,56,33,924.71","8,555","2,32,046",91.83
BIRET,RR,07-Jul-2026,339.39,341.00,341.00,338.45,339.99,339.96,339.95,"3,60,795","12,26,51,714.30","10,020","3,33,858",92.53
BIRET,RR,08-Jul-2026,339.96,340.50,340.50,336.20,337.81,337.47,338.37,"1,73,207","5,86,07,783.69","4,869","1,36,515",78.82
BIRET,RR,09-Jul-2026,337.47,338.39,339.89,335.66,336.70,336.60,337.33,"90,377","3,04,86,788.20","5,853","64,446",71.31
BIRET,RR,10-Jul-2026,336.60,336.02,338.29,335.34,337.11,337.68,336.66,"2,18,558","7,35,79,815.70","8,238","1,60,194",73.30
BIRET,RR,13-Jul-2026,337.68,338.40,342.66,336.00,340.00,340.29,339.82,"3,79,980","12,91,25,667.45","6,705","3,35,126",88.20
BIRET,RR,14-Jul-2026,340.29,339.98,342.00,338.22,340.00,340.04,340.24,"5,20,796","17,71,93,373.61","4,402","4,76,636",91.52
BIRET,RR,15-Jul-2026,340.04,341.70,345.00,339.26,340.20,340.17,341.37,"3,90,078","13,31,61,613.17","4,883","3,51,291",90.06
BIRET,RR,16-Jul-2026,340.17,340.14,340.14,336.20,340.00,339.55,339.55,"2,37,346","8,05,91,922.13","7,453","2,23,375",94.11
