Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
NXST,RR,30-Aug-2023,123.93,124.80,124.99,121.50,123.70,123.39,123.65,"6,31,947","7,81,42,195.83","9,937","4,39,178",69.50
NXST,RR,31-Aug-2023,123.39,124.00,124.80,115.35,117.00,124.04,124.07,"81,00,882","1,00,50,40,520.34","31,030","76,91,346",94.94
NXST,RR,01-Sep-2023,124.04,119.00,121.34,117.62,120.50,120.26,119.56,"3,17,073","3,79,08,694.21","5,978","2,26,422",71.41
NXST,RR,04-Sep-2023,120.26,120.89,120.89,118.00,119.48,119.14,119.35,"1,44,267","1,72,18,485.28","3,230","90,783",62.93
NXST,RR,05-Sep-2023,119.14,119.69,121.49,119.15,120.98,120.97,120.47,"2,21,980","2,67,41,210.92","3,611","1,84,237",83.00
NXST,RR,06-Sep-2023,120.97,122.25,122.75,121.13,122.73,122.44,122.40,"3,37,268","4,12,80,015.16","6,620","3,00,799",89.19
NXST,RR,07-Sep-2023,122.44,122.70,123.00,121.50,121.65,122.83,122.51,"1,98,486","2,43,17,187.37","1,850","1,73,752",87.54
NXST,RR,08-Sep-2023,122.83,122.99,125.00,122.14,123.90,123.93,123.88,"12,33,021","15,27,47,391.65","7,529","11,41,778",92.60
NXST,RR,11-Sep-2023,123.93,124.50,124.50,122.00,124.00,123.80,123.86,"2,98,831","3,70,13,277.57","8,702","2,34,079",78.33
NXST,RR,12-Sep-2023,123.80,123.95,124.00,120.40,122.00,120.94,122.89,"6,00,510","7,37,98,384.74","9,527","5,16,545",86.02
NXST,RR,13-Sep-2023,120.94,121.00,123.70,119.95,122.00,122.07,122.16,"3,73,602","4,56,40,263.69","6,777","3,08,403",82.55
NXST,RR,14-Sep-2023,122.07,122.99,122.99,120.26,120.50,120.92,121.11,"96,815","1,17,25,036.67",838,"68,891",71.16
NXST,RR,15-Sep-2023,120.92,120.92,125.00,120.60,121.00,121.77,123.50,"11,14,668","13,76,63,949.31","11,150","9,06,320",81.31
NXST,RR,18-Sep-2023,121.77,123.00,123.96,122.10,122.43,122.90,123.21,"1,70,268","2,09,77,908.47","4,877","1,02,261",60.06
NXST,RR,20-Sep-2023,122.90,124.00,124.00,119.80,120.00,120.28,122.05,"5,33,912","6,51,64,293.83","6,725","4,20,508",78.76
NXST,RR,21-Sep-2023,120.28,121.99,124.24,119.71,123.00,121.75,123.09,"18,32,929","22,56,17,531.81","10,679","16,28,444",88.84
NXST,RR,22-Sep-2023,121.75,123.39,124.00,122.50,124.00,123.30,123.19,"17,01,381","20,96,01,333.12","14,583","15,06,761",88.56
NXST,RR,25-Sep-2023,123.30,123.60,124.50,123.00,124.00,123.92,123.86,"9,24,605","11,45,17,201.36","9,569","7,72,353",83.53
NXST,RR,26-Sep-2023,123.92,124.50,124.50,123.50,123.99,123.99,124.01,"8,52,572","10,57,27,066.73","6,345","7,54,039",88.44
NXST,RR,27-Sep-2023,123.99,124.47,128.99,123.50,128.90,124.37,124.15,"17,20,537","21,36,03,829.77","3,141","16,34,922",95.02
NXST,RR,28-Sep-2023,124.37,124.50,124.50,123.51,124.25,124.21,124.07,"5,70,925","7,08,32,744.76","2,338","5,10,529",89.42
NXST,RR,29-Sep-2023,124.21,124.50,124.50,123.80,124.10,124.10,124.04,"3,93,049","4,87,54,216.26","1,930","3,68,465",93.75
NXST,RR,03-Oct-2023,124.10,127.00,129.88,124.25,126.64,127.00,127.09,"5,07,747","6,45,31,110.77","7,012","3,82,169",75.27
NXST,RR,04-Oct-2023,127.00,128.00,129.69,126.80,128.36,128.52,128.14,"4,89,216","6,26,86,005.74","8,870","3,58,298",73.24
NXST,RR,05-Oct-2023,128.52,129.60,129.60,127.00,128.28,128.36,128.27,"3,57,345","4,58,35,918.55","4,511","2,48,049",69.41
NXST,RR,06-Oct-2023,128.36,128.88,128.88,127.51,128.00,128.23,127.97,"67,474","86,34,716.73","1,112","54,925",81.40
NXST,RR,09-Oct-2023,128.23,128.00,128.89,125.23,127.50,128.02,127.80,"1,67,933","2,14,62,073.76","2,252","1,08,556",64.64
NXST,RR,10-Oct-2023,128.02,128.02,128.50,126.00,128.13,128.20,127.71,"1,88,814","2,41,12,813.77","1,793","1,28,997",68.32
NXST,RR,11-Oct-2023,128.20,128.35,129.50,126.12,127.00,126.94,127.58,"1,62,980","2,07,93,365.06","2,223","1,07,581",66.01
NXST,RR,12-Oct-2023,126.94,128.30,129.00,126.76,127.00,126.98,127.61,"99,936","1,27,52,989.07","2,695","72,422",72.47
NXST,RR,13-Oct-2023,126.98,127.00,128.30,126.00,128.00,127.89,127.84,"1,09,045","1,39,40,096.52","1,217","66,545",61.03
NXST,RR,16-Oct-2023,127.89,128.40,129.30,125.10,128.50,128.60,128.51,"1,58,199","2,03,29,700.01","3,928","99,550",62.93
NXST,RR,17-Oct-2023,128.60,129.00,129.99,127.75,128.00,127.98,128.52,"3,99,634","5,13,61,413.78","2,974","2,80,079",70.08
NXST,RR,18-Oct-2023,127.98,129.74,129.75,126.03,128.75,128.73,128.34,"9,05,310","11,61,87,664.10","2,282","8,12,480",89.75
NXST,RR,19-Oct-2023,128.73,129.50,130.00,127.50,128.75,128.72,128.73,"78,556","1,01,12,554.83",881,"57,315",72.96
NXST,RR,20-Oct-2023,128.72,129.80,130.00,127.50,128.05,128.83,128.61,"2,10,814","2,71,12,017.28","4,495","1,31,521",62.39
NXST,RR,23-Oct-2023,128.83,128.70,128.70,126.50,127.49,127.22,127.11,"1,68,038","2,13,60,141.68","2,867","1,24,429",74.05
NXST,RR,25-Oct-2023,127.22,127.00,127.99,125.00,127.75,127.57,127.22,"60,147","76,51,678.28","1,532","36,941",61.42
NXST,RR,26-Oct-2023,127.57,127.00,127.49,122.00,124.15,124.20,125.50,"1,51,022","1,89,53,081.35","2,380","1,00,204",66.35
NXST,RR,27-Oct-2023,124.20,124.15,125.69,124.14,125.07,125.31,125.17,"2,26,240","2,83,18,765.23","2,663","1,67,995",74.26
NXST,RR,30-Oct-2023,125.31,125.78,125.99,124.16,125.50,125.06,125.49,"73,709","92,49,889.61","1,350","53,915",73.15
NXST,RR,31-Oct-2023,125.06,126.00,128.50,125.18,127.00,127.28,126.83,"2,49,220","3,16,07,619.68","2,464","2,03,875",81.81
NXST,RR,01-Nov-2023,127.28,127.35,127.50,125.50,126.79,126.66,126.97,"89,364","1,13,46,599.25","1,666","57,577",64.43
NXST,RR,02-Nov-2023,126.66,127.94,127.94,125.00,126.39,126.47,125.84,"44,645","56,17,997.55","1,271","28,126",63.00
NXST,RR,03-Nov-2023,126.47,126.90,127.00,124.00,125.00,125.27,125.88,"1,42,248","1,79,06,281.12","3,015","90,908",63.91
NXST,RR,06-Nov-2023,125.27,126.00,126.49,125.00,126.00,125.79,125.91,"55,529","69,91,454.94","1,260","40,129",72.27
NXST,RR,07-Nov-2023,125.79,126.40,126.80,125.01,126.50,126.33,126.44,"88,988","1,12,51,967.04",748,"74,313",83.51
NXST,RR,08-Nov-2023,126.33,126.99,126.99,124.00,126.05,126.09,126.08,"60,587","76,38,633.81",839,"50,656",83.61
NXST,RR,09-Nov-2023,126.09,129.50,129.91,125.51,126.89,126.61,126.93,"1,06,717","1,35,45,640.49","1,378","72,369",67.81
NXST,RR,10-Nov-2023,126.61,125.60,129.95,125.60,128.49,127.80,127.24,"3,51,214","4,46,87,435.09","2,454","2,85,849",81.39
NXST,RR,12-Nov-2023,127.80,128.40,130.00,128.39,129.55,129.58,129.52,"40,541","52,50,741.71",834,"26,473",65.30
NXST,RR,13-Nov-2023,129.58,129.99,129.99,128.00,129.35,129.07,129.14,"57,652","74,45,407.74",995,"38,023",65.95
NXST,RR,15-Nov-2023,129.07,130.40,130.97,128.51,129.55,130.16,130.27,"1,19,829","1,56,09,939.48","4,068","76,692",64.00
NXST,RR,16-Nov-2023,130.16,128.80,130.65,127.55,128.25,127.92,129.05,"93,921","1,21,20,836.50","1,422","63,857",67.99
NXST,RR,17-Nov-2023,127.92,129.00,131.90,128.01,130.25,130.40,129.93,"12,14,280","15,77,73,290.06","6,192","9,46,882",77.98
NXST,RR,20-Nov-2023,130.40,131.35,133.50,130.15,132.75,132.08,132.23,"11,97,789","15,83,83,503.70","21,163","7,27,172",60.71
NXST,RR,21-Nov-2023,132.08,133.30,133.30,129.25,129.51,130.92,130.85,"3,33,705","4,36,66,628.95","9,095","2,25,525",67.58
NXST,RR,22-Nov-2023,130.92,130.90,131.92,126.00,128.00,127.53,130.25,"11,38,223","14,82,57,629.67","8,355","8,34,666",73.33
NXST,RR,23-Nov-2023,127.53,128.89,131.45,127.53,130.00,130.01,130.17,"3,51,956","4,58,15,123.99","7,308","2,13,590",60.69
NXST,RR,24-Nov-2023,130.01,131.40,131.45,130.40,130.63,131.09,131.21,"3,11,324","4,08,50,091.39","6,751","1,80,166",57.87
NXST,RR,28-Nov-2023,131.09,131.09,133.50,130.50,131.87,132.35,132.16,"4,30,773","5,69,29,040.45","8,186","2,96,610",68.86
NXST,RR,29-Nov-2023,132.35,133.50,134.61,130.36,130.90,130.97,131.58,"3,49,333","4,59,64,558.16","6,554","2,26,549",64.85
NXST,RR,30-Nov-2023,130.97,131.99,134.00,129.81,132.00,131.45,131.13,"6,35,324","8,33,12,203.33","10,794","4,53,097",71.32
NXST,RR,01-Dec-2023,131.45,132.88,134.90,132.50,133.00,133.50,133.44,"3,90,840","5,21,54,797.50","6,721","2,49,250",63.77
NXST,RR,04-Dec-2023,133.50,134.80,135.00,133.51,134.50,134.68,134.57,"7,40,885","9,97,01,799.26","8,806","5,68,271",76.70
NXST,RR,05-Dec-2023,134.68,134.90,135.70,134.45,134.90,134.88,134.90,"7,43,972","10,03,61,449.69","10,785","6,21,719",83.57
NXST,RR,06-Dec-2023,134.88,135.99,135.99,133.17,134.00,133.99,134.18,"5,15,048","6,91,10,934.41","12,952","3,25,613",63.22
NXST,RR,07-Dec-2023,133.99,135.52,135.70,133.81,134.00,133.99,134.52,"4,99,526","6,71,96,681.78","10,358","3,52,771",70.62
NXST,RR,08-Dec-2023,133.99,135.35,135.50,134.20,134.75,134.72,134.83,"3,03,782","4,09,57,560.94","3,732","2,27,596",74.92
NXST,RR,11-Dec-2023,134.72,135.60,136.84,133.96,134.75,134.71,134.96,"4,91,070","6,62,74,056.28","9,627","3,09,173",62.96
NXST,RR,12-Dec-2023,134.71,135.49,135.49,131.00,134.90,134.80,134.78,"3,17,989","4,28,57,399.20","10,543","2,15,626",67.81
NXST,RR,13-Dec-2023,134.80,135.79,137.55,134.70,135.00,135.11,135.54,"12,55,520","17,01,77,776.37","22,421","8,28,649",66.00
NXST,RR,14-Dec-2023,135.11,136.40,137.50,134.15,135.40,135.05,135.85,"1,52,466","2,07,12,127.52","7,691","1,21,602",79.76
NXST,RR,15-Dec-2023,135.05,135.90,136.50,132.10,134.50,135.69,135.67,"1,50,82,151","2,04,61,77,335.16","17,712","1,39,45,750",92.47
NXST,RR,18-Dec-2023,135.69,134.75,135.90,130.20,131.68,130.70,134.76,"8,99,995","12,12,84,350.44","7,537","7,71,971",85.78
NXST,RR,19-Dec-2023,130.70,131.50,135.00,131.50,134.10,134.20,134.09,"89,166","1,19,56,575.61","2,884","69,866",78.35
NXST,RR,20-Dec-2023,134.20,134.10,135.00,131.30,134.50,133.59,133.52,"60,259","80,46,069.95","1,560","44,223",73.39
NXST,RR,21-Dec-2023,133.59,133.15,135.85,133.15,135.85,134.87,134.82,"1,03,926","1,40,11,353.23","3,664","71,755",69.04
NXST,RR,22-Dec-2023,134.87,135.00,139.34,135.00,137.00,136.75,137.29,"2,08,939","2,86,84,650.77","2,677","1,75,767",84.12
NXST,RR,26-Dec-2023,136.75,137.85,138.35,132.20,134.01,134.34,135.50,"89,702","1,21,54,206.65","2,290","62,386",69.55
NXST,RR,27-Dec-2023,134.34,134.60,139.50,134.35,136.13,135.73,136.06,"1,10,918","1,50,91,176.40","1,547","81,615",73.58
NXST,RR,28-Dec-2023,135.73,137.00,137.00,134.00,136.45,135.85,136.12,"76,381","1,03,97,095.82","1,160","62,475",81.79
NXST,RR,29-Dec-2023,135.85,136.60,136.85,135.00,136.00,136.00,136.20,"1,75,688","2,39,28,552.75","1,402","1,62,132",92.28
NXST,RR,01-Jan-2024,136.00,136.97,136.97,135.25,136.00,135.86,135.87,"40,910","55,58,622.33","1,166","27,895",68.19
NXST,RR,02-Jan-2024,135.86,136.50,136.99,134.10,135.00,135.69,135.54,"92,539","1,25,42,435.11","2,258","66,252",71.59
NXST,RR,03-Jan-2024,135.69,135.69,136.83,134.00,134.66,135.09,135.16,"62,409","84,35,335.52","2,045","45,991",73.69
NXST,RR,04-Jan-2024,135.09,135.09,136.50,133.75,134.85,134.49,134.77,"55,562","74,87,897.38","1,768","41,890",75.39
NXST,RR,05-Jan-2024,134.49,134.50,135.80,134.00,134.20,134.18,134.82,"51,096","68,88,973.42","1,397","42,219",82.63
NXST,RR,08-Jan-2024,134.18,135.95,136.35,134.18,135.94,135.65,135.51,"61,864","83,83,435.32","1,712","43,269",69.94
NXST,RR,09-Jan-2024,135.65,136.10,136.34,134.00,134.30,134.22,135.04,"99,552","1,34,43,546.81","1,556","84,358",84.74
NXST,RR,10-Jan-2024,134.22,135.60,135.85,134.11,135.00,134.99,135.13,"3,02,065","4,08,18,933.53","1,644","2,83,916",93.99
NXST,RR,11-Jan-2024,134.99,135.00,137.00,134.00,134.75,134.73,135.85,"4,49,717","6,10,91,940.95","1,689","4,20,647",93.54
NXST,RR,12-Jan-2024,134.73,135.00,135.00,133.55,133.92,134.00,134.43,"76,700","1,03,11,073.20","1,750","63,230",82.44
NXST,RR,15-Jan-2024,134.00,135.00,135.00,129.60,131.00,130.99,131.54,"2,38,281","3,13,42,621.19","3,190","2,11,101",88.59
NXST,RR,16-Jan-2024,130.99,132.69,134.35,130.99,131.53,131.88,132.14,"7,85,242","10,37,58,978.13","4,341","6,75,658",86.04
NXST,RR,17-Jan-2024,131.88,130.50,131.89,129.95,130.50,130.49,130.47,"5,48,662","7,15,83,689.61","12,793","4,87,094",88.78
NXST,RR,18-Jan-2024,130.49,131.00,132.00,131.00,131.60,131.86,131.69,"64,538","84,99,064.21","2,118","50,222",77.82
NXST,RR,19-Jan-2024,131.86,132.05,132.85,130.61,131.35,131.55,131.76,"1,32,954","1,75,17,400.40","4,390","1,21,186",91.15
NXST,RR,20-Jan-2024,131.55,132.00,132.00,130.03,131.97,131.69,131.62,"46,373","61,03,483.25",685,"38,371",82.74
NXST,RR,23-Jan-2024,131.69,131.69,131.72,128.50,129.85,129.75,130.17,"1,17,434","1,52,86,871.58","2,264","99,358",84.61
NXST,RR,24-Jan-2024,129.75,129.75,132.00,129.66,130.00,129.99,130.42,"2,37,103","3,09,22,788.25","4,950","2,09,511",88.36
NXST,RR,25-Jan-2024,129.99,128.60,131.99,128.60,129.16,129.46,130.02,"1,68,323","2,18,85,769.04","3,056","1,33,189",79.13
NXST,BL,25-Jan-2024,100.00,129.99,129.99,129.99,129.99,129.99,129.99,"19,21,574","24,97,85,404.26",1,-,-
NXST,RR,29-Jan-2024,129.46,129.00,131.04,128.00,128.35,128.60,128.75,"1,24,916","1,60,82,777.51","5,123","1,03,446",82.81
NXST,RR,30-Jan-2024,128.60,129.94,129.94,125.02,129.35,128.97,128.71,"1,43,301","1,84,44,359.25","3,803","1,14,134",79.65
NXST,RR,31-Jan-2024,128.97,128.90,128.97,126.01,127.00,127.24,127.58,"1,27,617","1,62,81,156.45","3,573","1,12,923",88.49
NXST,RR,01-Feb-2024,127.24,127.90,129.75,126.50,129.00,128.99,128.58,"4,77,163","6,13,53,075.78","5,383","4,48,058",93.90
NXST,RR,02-Feb-2024,128.99,128.99,129.70,128.30,128.70,128.76,129.07,"43,018","55,52,185.62","2,114","34,954",81.25
NXST,RR,05-Feb-2024,128.76,128.76,130.00,127.66,129.00,128.94,128.65,"3,92,789","5,05,31,887.55","3,486","3,38,499",86.18
NXST,RR,06-Feb-2024,128.94,129.00,129.85,127.85,129.00,129.08,128.85,"2,35,498","3,03,44,314.80","3,251","2,13,276",90.56
NXST,RR,07-Feb-2024,129.08,130.00,130.00,128.80,129.60,129.38,129.49,"19,94,378","25,82,53,334.66","11,245","19,45,376",97.54
NXST,RR,08-Feb-2024,129.38,129.92,130.00,128.81,130.00,129.71,129.49,"1,18,949","1,54,02,773.47","1,004","99,886",83.97
NXST,RR,09-Feb-2024,129.71,129.99,129.99,125.25,129.00,129.01,129.29,"11,08,240","14,32,82,420.70","1,641","10,72,894",96.81
NXST,RR,12-Feb-2024,129.01,129.77,129.90,126.00,126.90,127.32,128.97,"10,82,094","13,95,59,937.83","1,678","10,68,754",98.77
NXST,RR,13-Feb-2024,127.32,128.00,129.74,127.33,128.80,129.01,128.76,"1,18,903","1,53,10,319.18","2,797","1,02,549",86.25
NXST,RR,14-Feb-2024,129.01,128.00,129.90,126.16,129.00,129.05,129.00,"10,01,140","12,91,44,427.36","3,525","9,82,384",98.13
NXST,RR,15-Feb-2024,129.05,127.51,130.00,127.51,129.00,128.97,129.40,"4,53,607","5,86,97,062.80","1,442","3,40,993",75.17
NXST,RR,16-Feb-2024,128.97,129.58,130.00,126.05,129.00,129.01,128.54,"1,71,218","2,20,08,442.46","2,011","99,320",58.01
NXST,RR,19-Feb-2024,129.01,129.01,130.15,127.00,128.99,128.99,129.33,"12,96,736","16,77,01,285.34","3,099","9,15,392",70.59
NXST,RR,20-Feb-2024,128.99,129.89,129.89,128.49,129.00,128.91,128.81,"46,887","60,39,639.39",764,"27,478",58.60
NXST,RR,21-Feb-2024,128.91,129.50,129.97,127.00,128.80,127.36,128.52,"1,21,839","1,56,58,586.11","3,342","88,071",72.28
NXST,RR,22-Feb-2024,127.36,128.80,129.85,127.00,129.30,129.08,128.76,"1,05,316","1,35,60,047.52","2,406","62,628",59.47
NXST,RR,23-Feb-2024,129.08,129.08,129.80,128.30,129.00,128.96,129.16,"1,02,926","1,32,93,572.18","2,149","82,246",79.91
NXST,RR,26-Feb-2024,128.96,128.96,129.73,128.46,128.91,128.99,129.07,"88,393","1,14,08,791.54","1,483","74,540",84.33
NXST,RR,27-Feb-2024,128.99,129.79,129.79,127.55,128.40,128.04,128.79,"74,156","95,50,449.22","1,671","63,144",85.15
NXST,RR,28-Feb-2024,128.04,129.00,129.38,128.45,128.45,128.98,128.94,"86,706","1,11,79,765.48","1,266","70,529",81.34
NXST,RR,29-Feb-2024,128.98,128.98,131.95,123.51,126.85,126.19,127.50,"5,55,907","7,08,79,301.09","4,302","3,92,533",70.61
NXST,RR,01-Mar-2024,126.19,127.00,129.00,126.51,127.85,128.34,128.40,"59,382","76,24,888.56","1,724","42,124",70.94
NXST,RR,02-Mar-2024,128.34,129.20,129.30,127.30,128.62,127.91,128.89,"23,904","30,80,954.77",204,"23,142",96.81
NXST,RR,04-Mar-2024,127.91,127.95,129.20,126.05,127.00,126.49,127.67,"1,60,585","2,05,01,722.54","2,196","1,36,081",84.74
NXST,RR,05-Mar-2024,126.49,127.70,128.70,127.05,128.34,127.81,127.97,"93,382","1,19,50,480.51","1,788","76,514",81.94
NXST,RR,06-Mar-2024,127.81,128.40,128.78,125.10,125.98,125.43,126.04,"1,65,423","2,08,50,667.60","3,433","1,47,284",89.03
NXST,RR,07-Mar-2024,125.43,127.43,127.43,125.10,125.24,125.31,125.69,"53,929","67,78,182.76","2,296","40,553",75.20
NXST,RR,11-Mar-2024,125.31,125.55,127.69,124.10,126.27,126.70,125.82,"1,33,881","1,68,44,401.58","2,535","82,615",61.71
NXST,RR,12-Mar-2024,126.70,127.30,127.35,123.00,124.20,124.10,125.01,"1,00,591","1,25,74,727.88","2,451","79,190",78.72
NXST,RR,13-Mar-2024,124.10,124.00,126.99,121.51,124.07,124.02,123.88,"1,77,534","2,19,93,671.82","4,026","1,38,139",77.81
NXST,RR,14-Mar-2024,124.02,125.00,126.00,120.25,121.37,122.04,123.12,"2,57,705","3,17,29,827.31","4,088","2,07,696",80.59
NXST,RR,15-Mar-2024,122.04,121.70,128.78,120.81,126.42,124.94,123.40,"6,77,634","8,36,17,505.98","7,145","6,20,341",91.55
NXST,RR,18-Mar-2024,124.94,125.50,127.98,125.50,126.90,127.14,126.67,"1,05,975","1,34,23,883.91","2,159","78,652",74.22
NXST,RR,19-Mar-2024,127.14,126.25,127.40,125.50,126.50,126.49,126.50,"1,25,760","1,59,08,638.95","2,095","1,05,365",83.78
NXST,RR,20-Mar-2024,126.49,126.00,127.20,125.40,125.40,125.64,125.94,"91,214","1,14,87,497.74","1,533","71,511",78.40
NXST,RR,21-Mar-2024,125.64,127.10,127.15,125.70,126.80,127.06,126.70,"1,77,248","2,24,57,781.57","1,680","1,58,654",89.51
NXST,RR,22-Mar-2024,127.06,127.06,128.26,126.27,126.60,127.21,127.67,"88,782","1,13,34,426.47","1,470","71,134",80.12
NXST,RR,26-Mar-2024,127.21,127.80,128.00,126.05,126.30,127.23,126.90,"51,813","65,75,168.75","1,958","43,822",84.58
NXST,RR,27-Mar-2024,127.23,125.55,127.50,125.55,126.70,127.27,126.93,"1,49,511","1,89,77,366.98","2,982","1,32,950",88.92
NXST,RR,28-Mar-2024,127.27,125.85,128.35,125.85,128.00,127.73,127.87,"2,67,095","3,41,53,064.61","3,368","2,46,458",92.27
NXST,RR,01-Apr-2024,127.73,127.73,130.35,124.50,129.10,129.17,128.31,"1,70,088","2,18,23,589.76","3,455","1,24,907",73.44
NXST,RR,02-Apr-2024,129.17,129.50,131.10,128.06,129.72,129.96,129.97,"4,31,082","5,60,27,515.36","3,210","3,99,969",92.78
NXST,RR,03-Apr-2024,129.96,130.80,130.85,129.97,130.25,130.24,130.26,"7,95,913","10,36,76,199.67","1,705","7,81,534",98.19
NXST,RR,04-Apr-2024,130.24,130.85,132.90,129.00,132.42,132.65,131.56,"1,19,068","1,56,64,735.75","2,305","96,206",80.80
NXST,RR,05-Apr-2024,132.65,132.50,133.84,130.50,132.99,132.94,132.98,"10,35,232","13,76,66,700.39","4,563","10,10,011",97.56
NXST,RR,08-Apr-2024,132.94,132.94,134.30,130.50,131.68,131.93,133.29,"96,446","1,28,55,689.33","1,459","69,945",72.52
NXST,RR,09-Apr-2024,131.93,132.05,134.79,131.93,134.56,134.72,133.53,"21,08,730","28,15,79,835.17","3,295","20,74,826",98.39
NXST,RR,10-Apr-2024,134.72,134.00,134.85,132.40,133.79,133.99,134.01,"8,00,042","10,72,12,635.29","1,784","7,74,191",96.77
NXST,RR,12-Apr-2024,133.99,133.40,134.80,133.01,133.69,133.77,133.92,"72,667","97,31,797.03","1,887","57,072",78.54
NXST,RR,15-Apr-2024,133.77,133.00,134.74,131.05,133.06,133.40,133.21,"1,12,451","1,49,79,134.80","3,457","77,886",69.26
NXST,RR,16-Apr-2024,133.40,134.30,134.95,133.01,133.35,133.61,134.13,"1,57,680","2,11,49,255.24","1,807","1,32,168",83.82
NXST,RR,18-Apr-2024,133.61,134.00,136.35,129.52,131.10,130.70,132.31,"3,24,665","4,29,55,192.69","4,317","2,68,260",82.63
NXST,RR,19-Apr-2024,130.70,131.00,133.34,130.56,131.00,131.34,132.40,"1,22,115","1,61,68,464.13","2,112","92,430",75.69
NXST,RR,22-Apr-2024,131.34,132.99,134.35,131.81,133.66,133.86,133.71,"1,07,755","1,44,07,731.19",994,"84,937",78.82
NXST,RR,23-Apr-2024,133.86,133.86,134.29,133.21,133.89,133.66,133.77,"39,130","52,34,494.07",887,"29,999",76.66
NXST,BL,23-Apr-2024,129.99,133.86,133.86,133.86,133.86,133.86,133.86,"19,95,349","26,70,97,417.14",1,-,-
NXST,RR,24-Apr-2024,133.66,132.25,134.80,131.05,131.64,131.44,132.49,"64,929","86,02,580.59","1,096","54,903",84.56
NXST,RR,25-Apr-2024,131.44,131.50,135.70,131.50,134.89,134.90,134.39,"1,24,675","1,67,55,690.10","2,225","1,01,870",81.71
NXST,RR,26-Apr-2024,134.90,135.68,135.85,132.25,133.05,133.16,134.65,"2,81,937","3,79,63,801.86","1,353","2,42,003",85.84
NXST,RR,29-Apr-2024,133.16,133.85,134.70,132.50,134.09,133.94,133.94,"1,30,773","1,75,15,426.01","1,103","98,335",75.20
NXST,RR,30-Apr-2024,133.94,134.50,136.35,130.25,132.30,133.55,134.37,"1,35,344","1,81,85,965.17","1,422","94,420",69.76
NXST,RR,02-May-2024,133.55,131.83,134.40,131.50,132.51,133.35,133.48,"2,43,893","3,25,55,768.93","2,813","1,74,767",71.66
NXST,RR,03-May-2024,133.35,132.36,134.00,131.51,133.99,133.54,133.25,"53,862","71,77,175.75","1,173","33,452",62.11
NXST,RR,06-May-2024,133.54,134.85,134.85,124.07,128.75,127.95,129.37,"2,25,868","2,92,20,451.98","2,682","1,46,698",64.95
NXST,RR,07-May-2024,127.95,128.95,133.60,128.75,132.00,132.65,131.46,"2,31,252","3,04,01,524.16","2,763","1,85,630",80.27
NXST,RR,08-May-2024,132.65,131.15,133.00,131.15,132.73,132.80,132.42,"43,046","57,00,272.13","1,399","29,910",69.48
NXST,RR,09-May-2024,132.80,132.80,135.80,131.53,132.85,133.14,134.03,"2,38,026","3,19,03,794.37","2,739","1,77,459",74.55
NXST,RR,10-May-2024,133.14,133.50,133.84,131.10,133.00,133.18,132.76,"1,10,337","1,46,47,888.55","4,477","81,284",73.67
NXST,RR,13-May-2024,133.18,134.35,134.35,130.00,131.60,132.22,132.09,"1,86,000","2,45,69,400.70","6,550","1,52,145",81.80
NXST,RR,14-May-2024,132.22,133.90,133.99,131.52,132.00,131.98,132.00,"5,79,007","7,64,26,190.61","1,814","5,42,331",93.67
NXST,RR,15-May-2024,131.98,131.01,133.90,131.01,132.11,132.60,132.63,"75,956","1,00,73,834.75","1,837","56,581",74.49
NXST,RR,16-May-2024,132.60,133.70,133.70,131.52,131.89,131.86,132.30,"44,244","58,53,656.56","1,681","34,643",78.30
NXST,RR,17-May-2024,131.86,131.50,132.00,128.50,129.65,129.07,130.08,"1,40,728","1,83,06,297.23","2,648","1,12,052",79.62
NXST,RR,18-May-2024,129.07,130.60,130.60,127.35,129.50,129.46,129.20,"13,447","17,37,369.28",271,"9,778",72.72
NXST,RR,21-May-2024,129.46,129.46,130.00,127.00,127.20,127.21,128.76,"2,38,310","3,06,84,781.46","8,653","2,14,643",90.07
NXST,RR,22-May-2024,127.21,127.55,128.79,120.56,123.50,122.41,123.91,"3,20,157","3,96,71,505.11","8,121","2,38,568",74.52
NXST,RR,23-May-2024,122.41,123.50,126.00,122.55,125.00,124.27,124.47,"10,17,052","12,65,95,289.97","20,420","7,90,041",77.68
NXST,RR,24-May-2024,124.27,125.99,125.99,124.00,124.70,124.83,124.46,"19,91,763","24,78,93,756.65","6,873","18,72,570",94.02
NXST,RR,27-May-2024,124.83,125.35,126.85,124.00,125.00,125.00,124.96,"3,79,899","4,74,71,375.22","7,733","3,43,920",90.53
NXST,RR,28-May-2024,125.00,125.19,125.98,124.38,125.50,124.77,124.58,"2,51,598","3,13,42,958.40","6,413","2,33,530",92.82
NXST,RR,29-May-2024,124.77,124.00,125.00,123.00,125.00,124.73,124.59,"6,44,613","8,03,12,039.33","8,561","6,01,605",93.33
NXST,RR,30-May-2024,124.73,124.20,126.34,124.18,126.00,125.56,125.13,"12,40,287","15,51,98,926.94","6,081","11,34,075",91.44
NXST,RR,31-May-2024,125.56,125.56,130.40,125.20,127.00,128.01,128.01,"92,15,385","1,17,96,49,104.12","8,441","85,34,169",92.61
NXST,RR,03-Jun-2024,128.01,128.10,130.85,127.50,128.25,127.96,128.85,"73,502","94,70,506.25","2,211","51,493",70.06
