Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
EMBASSY,RR,20-Jul-2020,344.53,345.50,348.00,339.12,343.35,343.33,343.48,"2,17,000","7,45,34,696.00",811,"1,70,400",78.53
EMBASSY,RR,21-Jul-2020,343.33,343.00,349.70,343.00,349.70,348.03,346.97,"3,83,200","13,29,59,728.00",719,"3,55,400",92.75
EMBASSY,RR,22-Jul-2020,348.03,347.40,363.00,347.00,360.05,361.67,357.78,"8,72,600","31,22,01,042.00","2,961","6,73,600",77.19
EMBASSY,RR,23-Jul-2020,361.67,357.55,368.50,357.55,363.79,362.92,363.82,"2,86,400","10,41,99,318.00","1,166","1,79,800",62.78
EMBASSY,RR,24-Jul-2020,362.92,366.80,368.75,360.30,368.25,367.83,366.19,"5,89,400","21,58,31,644.00","1,357","5,32,800",90.40
EMBASSY,RR,27-Jul-2020,367.83,367.95,369.79,355.15,362.00,361.68,363.14,"14,02,200","50,91,97,408.00","2,356","12,65,400",90.24
EMBASSY,RR,28-Jul-2020,361.68,360.10,363.00,358.10,362.40,361.97,360.96,"4,06,600","14,67,64,758.00",923,"3,47,000",85.34
EMBASSY,RR,29-Jul-2020,361.97,360.99,362.40,355.81,358.00,357.56,360.11,"6,93,800","24,98,41,344.00","1,408","6,11,600",88.15
EMBASSY,RR,30-Jul-2020,357.56,357.56,363.80,354.40,360.90,359.29,358.72,"3,54,000","12,69,87,494.00",936,"3,06,200",86.50
EMBASSY,RR,31-Jul-2020,359.29,355.10,361.80,354.50,356.95,358.17,357.01,"4,14,200","14,78,73,844.00","1,101","3,32,200",80.20
EMBASSY,RR,03-Aug-2020,358.17,357.90,361.45,355.00,356.11,356.91,357.46,"1,13,800","4,06,79,146.00",503,"91,800",80.67
EMBASSY,RR,04-Aug-2020,356.91,359.50,362.50,356.24,357.80,357.81,357.94,"5,36,200","19,19,25,168.00",578,"5,07,400",94.63
EMBASSY,RR,05-Aug-2020,357.81,361.80,380.90,360.00,376.15,377.10,369.70,"3,16,200","11,68,98,152.00","1,198","2,34,200",74.07
EMBASSY,RR,06-Aug-2020,377.10,375.73,384.95,365.00,382.75,383.35,374.83,"5,02,200","18,82,40,198.00","1,082","1,39,800",27.84
EMBASSY,RR,07-Aug-2020,383.35,382.75,387.00,369.00,377.75,379.08,379.00,"26,96,400","1,02,19,24,520.00","2,481","25,52,000",94.64
EMBASSY,RR,10-Aug-2020,379.08,378.70,380.00,375.03,378.29,378.15,378.41,"4,12,400","15,60,54,466.00",643,"3,64,800",88.46
