Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-September-2024,390.60,393.00,385.00,389.97,388.523375199362041467,20064,1083,7795333.00,12155,60.58,8.00,-0.63
27-September-2024,396.50,398.22,387.25,389.57,390.839705805643941369,19171,1407,7492788.00,8254,43.05,10.97,-6.93
26-September-2024,394.00,398.00,392.95,396.69,395.664735029814394893,11907,498,4711180.00,8895,74.70,5.05,2.69
25-September-2024,394.90,395.69,389.73,392.90,392.754413131000309693,6458,497,2536408.00,3899,60.37,5.96,-2.00
24-September-2024,390.00,394.65,388.69,393.99,393.199280316660669305,27790,968,10927008.00,25408,91.43,5.96,3.99
23-September-2024,384.50,394.90,383.13,390.62,387.616945461744036424,30309,1344,11748282.00,13812,45.57,11.77,6.12
20-September-2024,382.40,390.70,382.05,385.28,386.605340760157273918,6104,573,2359839.00,2636,43.18,8.65,2.88
19-September-2024,379.95,390.00,378.80,388.70,384.727804244261585101,4618,427,1776673.00,3528,76.40,11.20,8.75
18-September-2024,386.00,386.40,376.01,379.61,377.976318386141870408,9121,655,3447522.00,6643,72.83,10.39,-6.39
17-September-2024,390.12,390.33,377.10,384.69,383.929009277667329357,12072,1432,4634791.00,8619,71.40,13.23,-5.43
16-September-2024,382.50,391.24,382.50,390.12,389.138903126601742696,3902,243,1518420.00,3275,83.93,8.74,7.62
13-September-2024,394.80,394.80,386.00,386.60,388.895280898876404494,8900,969,3461168.00,5358,60.20,8.80,-8.20
12-September-2024,396.98,396.98,391.00,391.80,392.927455357142857142,2688,325,1056189.00,1219,45.35,5.98,-5.18
11-September-2024,390.20,432.52,377.70,391.34,404.454603765113370321,62362,704,25222598.00,52140,83.61,54.82,1.14
10-September-2024,389.01,394.70,389.01,391.42,391.874236874236874236,5733,261,2246615.00,4000,69.77,5.69,2.41
9-September-2024,391.30,392.50,388.35,390.99,391.570029027576197387,5512,376,2158334.00,4224,76.63,4.15,-0.31
6-September-2024,390.01,394.88,389.39,392.27,391.900647324008785111,17302,562,6780665.00,10706,61.88,5.49,2.26
5-September-2024,387.30,393.00,387.30,390.01,390.017999164595736062,237011,686,92438556.00,232730,98.19,5.70,2.71
4-September-2024,386.97,390.05,382.50,389.64,386.906305135110038072,21538,804,8333188.00,18990,88.17,7.55,2.67
3-September-2024,385.00,386.16,382.71,384.65,385.326651609260304912,3542,333,1364827.00,2577,72.76,3.45,-0.35
2-September-2024,387.80,387.80,383.25,386.13,385.664690939881456392,5905,592,2277350.00,4148,70.25,4.55,-1.67
30-August-2024,376.01,390.00,376.01,385.87,384.330968910353154240,13252,876,5093154.00,8814,66.51,13.99,9.86
29-August-2024,376.45,380.77,373.87,379.61,377.212156633547632963,29087,1728,10971970.00,24145,83.01,6.90,3.16
28-August-2024,370.90,377.18,369.54,376.45,373.972546476437527021,4626,443,1729997.00,3183,68.81,7.64,5.55
27-August-2024,368.65,375.00,368.10,369.20,371.140333596007354872,15228,1053,5651725.00,10847,71.23,6.90,0.55
26-August-2024,374.80,375.25,367.00,368.64,370.728797057550843790,9244,722,3427017.00,6861,74.22,8.25,-6.16
23-August-2024,375.99,377.80,370.00,373.22,374.100941386655672369,14553,625,5444291.00,8849,60.81,7.80,-2.77
22-August-2024,380.90,380.97,371.10,375.07,374.518166160911998687,12193,1451,4566500.00,7985,65.49,9.87,-5.83
21-August-2024,373.10,380.95,372.06,379.24,375.920510304219823356,17323,1304,6512071.00,9085,52.44,8.89,6.14
20-August-2024,388.23,388.25,372.00,373.06,375.187789058093626621,35460,2737,13304159.00,25567,72.10,16.25,-15.17
19-August-2024,388.00,388.80,384.21,388.23,387.673469836108792126,45518,1524,17646121.00,34361,75.49,4.59,0.23
16-August-2024,385.60,386.64,382.55,386.04,384.601543186755562214,13349,682,5134046.00,9744,72.99,4.09,0.44
14-August-2024,376.95,383.80,376.00,382.76,380.870874275636180398,7938,584,3023353.00,5226,65.84,7.80,5.81
13-August-2024,382.00,382.00,376.00,376.94,378.607391304347826086,4600,433,1741594.00,2894,62.91,6.00,-5.06
12-August-2024,376.18,381.95,372.57,380.99,379.592199540354197647,29588,3055,11231374.00,24273,82.04,9.38,4.81
9-August-2024,373.00,377.00,368.10,376.18,374.066557734204793028,9180,595,3433931.00,7624,83.05,8.90,3.18
8-August-2024,369.65,371.31,368.05,370.64,370.391787852865697177,7014,538,2597928.00,5707,81.37,3.26,0.99
7-August-2024,373.55,373.55,367.05,369.15,370.299684791174152876,12690,779,4699103.00,9693,76.38,6.50,-4.40
6-August-2024,364.96,376.99,364.96,373.55,372.187424024754116476,9049,706,3367924.00,6176,68.25,12.03,8.59
5-August-2024,366.50,367.80,360.51,365.95,365.174342203954276799,33331,882,12171626.00,23208,69.63,7.29,-0.55
2-August-2024,367.80,373.45,366.56,368.40,369.118586227909811090,8205,458,3028618.00,7060,86.04,6.89,0.60
1-August-2024,372.00,376.70,367.78,374.72,374.307455361804322856,19154,1233,7169485.00,15396,80.38,8.92,2.72
31-July-2024,374.95,376.00,365.81,368.73,371.055230897666857067,22759,1757,8444846.00,13819,60.72,10.19,-6.22
30-July-2024,373.00,377.50,371.93,374.67,374.903921850308863669,34805,2759,13048531.00,24187,69.49,5.57,1.67
29-July-2024,374.00,378.65,370.02,372.10,374.945136269835622287,14053,893,5269104.00,7736,55.05,8.63,-1.90
26-July-2024,370.00,373.00,368.00,371.68,370.627495238767016999,14177,853,5254386.00,8852,62.44,5.00,1.68
25-July-2024,363.00,371.99,363.00,369.90,369.051199880757191831,13418,1114,4951929.00,9360,69.76,8.99,6.90
24-July-2024,371.07,374.00,363.69,365.57,370.194383220760753643,28130,1896,10413568.00,23643,84.05,10.31,-5.50
23-July-2024,365.85,375.00,360.00,371.07,368.110695280250658974,80428,2823,29606407.00,52457,65.22,15.00,5.22
22-July-2024,362.20,365.00,362.14,364.89,363.597386544234504679,5663,323,2059052.00,4571,80.72,2.86,2.69
19-July-2024,363.73,367.05,358.35,364.44,361.776041295834816660,28090,1493,10162289.00,23173,82.50,8.70,0.71
18-July-2024,360.01,365.19,359.11,364.43,362.408439432520916696,13745,767,4981304.00,12041,87.60,6.08,4.42
16-July-2024,362.78,362.80,360.00,361.90,361.451735913488901536,17570,1098,6350707.00,14254,81.13,2.80,-0.88
15-July-2024,362.50,363.10,356.55,361.00,360.971273022124406347,43165,1415,15581325.00,17043,39.48,6.55,-1.50
12-July-2024,360.00,365.00,359.00,362.52,361.799548419468138484,7972,627,2884266.00,5034,63.15,6.00,2.52
11-July-2024,360.50,361.66,356.50,360.46,359.866152233971610936,52485,1380,18887575.00,21452,40.87,5.16,-0.04
10-July-2024,358.81,360.80,358.16,360.01,359.220147243670317830,11138,811,4000994.00,7703,69.16,2.64,1.20
9-July-2024,355.02,360.00,354.95,358.45,357.357886309047237790,24980,1278,8926800.00,21208,84.90,5.05,3.43
8-July-2024,355.03,357.00,350.85,355.02,354.029606583701324769,19928,1486,7055102.00,15932,79.95,6.15,-0.01
5-July-2024,357.85,358.24,355.15,357.03,357.304060300078219441,14063,1478,5024767.00,9970,70.90,3.09,-0.82
4-July-2024,356.98,359.00,354.26,358.10,356.802653399668325041,12060,626,4303040.00,7139,59.20,4.74,1.12
3-July-2024,355.01,357.00,347.33,354.54,353.444887118193891102,16566,1072,5855168.00,8887,53.65,9.67,-0.47
2-July-2024,354.40,357.90,354.00,355.16,355.414776712649053074,4277,365,1520109.00,3200,74.82,3.90,0.76
1-July-2024,353.00,359.00,353.00,356.79,355.973367093355840015,21327,1830,7591844.00,16410,76.94,6.00,3.79
28-June-2024,352.85,359.95,344.20,355.83,354.820883233532934131,13360,905,4740407.00,7176,53.71,15.75,2.98
27-June-2024,352.99,354.72,350.76,353.02,352.534018600097895252,10215,687,3601135.00,6351,62.17,3.96,0.03
26-June-2024,355.70,355.70,349.80,352.61,352.443656573399770026,20872,1048,7356204.00,14736,70.60,5.90,-3.09
25-June-2024,348.21,356.00,348.21,353.81,351.581096849474912485,6856,484,2410440.00,4447,64.86,7.79,5.60
24-June-2024,359.40,359.40,347.90,349.38,352.110452455843213162,33064,2635,11642180.00,24341,73.62,11.50,-10.02
21-June-2024,359.70,360.85,355.96,358.94,358.391611545399879735,59868,1355,21456189.00,48675,81.30,4.89,-0.76
20-June-2024,357.50,360.00,357.00,359.40,358.022246294485983777,37849,2403,13550784.00,32506,85.88,3.00,1.90
19-June-2024,361.00,361.98,355.13,358.21,357.207619675010979358,9108,562,3253447.00,6490,71.26,6.85,-2.79
18-June-2024,364.70,364.70,357.01,360.76,359.718909928352098259,7816,567,2811563.00,5758,73.67,7.69,-3.94
14-June-2024,362.56,365.00,362.25,363.50,364.808216913284285360,145164,1476,52957020.00,141891,97.75,2.75,0.94
13-June-2024,360.52,363.80,357.60,362.56,361.064910947919304465,11847,607,4277536.00,8916,75.26,6.20,2.04
12-June-2024,357.45,361.33,357.05,360.52,359.558338030437233271,12419,466,4465355.00,10042,80.86,4.28,3.07
11-June-2024,357.99,362.35,352.50,356.30,357.130188233440970307,12697,560,4534482.00,7186,56.60,9.85,-1.69
10-June-2024,351.50,360.85,351.50,354.18,355.086656467788543260,29415,1741,10444874.00,22088,75.09,9.35,2.68
7-June-2024,356.00,356.74,350.00,352.61,352.641893411288509107,8894,753,3136397.00,4995,56.16,6.74,-3.39
6-June-2024,352.80,356.90,349.50,352.66,352.015443098123069612,12627,801,4444899.00,7036,55.72,7.40,-0.14
5-June-2024,351.10,351.10,341.80,349.86,347.861964784614385030,30782,1974,10707887.00,16305,52.97,9.30,-1.24
4-June-2024,355.61,356.24,339.22,351.12,348.557924427887174028,93950,3994,32747017.00,74754,79.57,17.02,-4.49
3-June-2024,350.01,361.00,350.01,357.72,357.237672472291336801,17684,823,6317391.00,12792,72.34,10.99,7.71
31-May-2024,344.00,350.60,344.00,349.64,348.782200559617293979,22158,1006,7728316.00,16899,76.27,6.60,5.64
30-May-2024,344.60,351.00,343.25,346.87,348.108251509422455327,49191,2250,17123793.00,41715,84.80,7.75,2.27
29-May-2024,340.11,347.24,339.31,345.75,342.938919641152891773,68107,2424,23356541.00,58049,85.23,7.93,5.64
28-May-2024,339.79,343.54,338.00,340.11,340.966271209822044419,14498,639,4943329.00,10387,71.64,5.54,0.32
27-May-2024,346.00,346.00,339.00,339.79,341.941908454227113556,31984,1160,10936670.00,23437,73.28,7.00,-6.21
24-May-2024,340.00,347.40,339.30,340.93,341.264933801144530447,224022,4992,76450853.00,192177,85.78,8.10,0.93
23-May-2024,342.00,349.84,335.10,339.25,341.089538773822501221,53206,1688,18148010.00,43703,82.14,14.74,-2.75
22-May-2024,350.90,356.14,338.00,339.72,345.493703296550380585,71863,2764,24828214.00,54464,75.79,18.14,-11.18
21-May-2024,357.45,365.18,346.40,348.21,355.402070318757007848,99888,3653,35500402.00,78458,78.55,18.78,-9.24
18-May-2024,341.80,356.00,341.80,355.98,351.296796004142047877,32834,1159,11534479.00,24995,76.13,14.20,14.18
17-May-2024,347.49,347.49,336.37,339.05,340.853385778189109979,12966,1060,4419505.00,10701,82.53,11.12,-8.44
16-May-2024,342.61,345.78,341.40,344.88,343.178235805101476743,12663,776,4345666.00,11045,87.22,4.38,2.27
15-May-2024,347.00,349.24,341.50,342.75,343.971273034906389083,27187,1799,9351547.00,22991,84.57,7.74,-4.25
14-May-2024,347.40,350.00,346.00,347.00,347.490537605814829588,22563,831,7840429.00,16939,75.07,4.00,-0.40
13-May-2024,354.85,355.20,345.00,348.57,348.395298614903440401,40286,1619,14035453.00,30773,76.39,10.20,-6.28
10-May-2024,354.92,354.92,351.00,353.02,353.405566293003478933,12935,293,4571301.00,10612,82.04,3.92,-1.90
9-May-2024,350.80,354.68,350.70,352.69,352.514922600619195046,16150,806,5693116.00,10175,63.00,3.98,1.89
8-May-2024,346.90,351.60,346.29,348.93,349.093631178707224334,56808,1466,19831311.00,41392,72.86,5.31,2.03
7-May-2024,348.90,349.00,344.50,344.98,346.411263550633097329,34039,1304,11791493.00,30666,90.09,4.50,-3.92
6-May-2024,352.00,352.00,341.30,343.81,345.502366900923821241,47953,2186,16567875.00,37126,77.42,10.70,-8.19
3-May-2024,357.90,357.90,351.55,353.22,353.983738707435719249,21585,1559,7640739.00,19467,90.19,6.35,-4.68
2-May-2024,359.75,361.61,354.00,356.76,357.204212237158432939,29533,1665,10549312.00,22861,77.41,7.61,-2.99
30-April-2024,356.01,364.00,356.01,359.94,359.525677760634780692,4537,222,1631168.00,3591,79.15,7.99,3.93
29-April-2024,363.40,363.40,354.00,355.47,358.033019796135227675,25409,1680,9097261.00,18453,72.62,9.40,-7.93
26-April-2024,374.30,374.30,361.01,362.20,366.555761491209489514,18884,1353,6922039.00,14943,79.13,13.29,-12.10
25-April-2024,367.07,373.00,367.07,370.30,370.625888065422949143,39130,1433,14502591.00,16843,43.04,5.93,3.23
24-April-2024,364.27,368.88,364.27,367.43,366.977254098360655737,9760,501,3581698.00,6880,70.49,4.61,3.16
23-April-2024,362.00,370.00,359.38,364.27,363.257384135115664772,24986,1029,9076349.00,18929,75.76,10.62,2.27
22-April-2024,369.00,369.00,358.50,359.38,361.836685726750074007,64183,1969,23223764.00,56626,88.23,10.50,-9.62
19-April-2024,362.71,370.00,361.51,365.23,365.877524185216492908,10647,390,3895498.00,7055,66.26,8.49,2.52
18-April-2024,351.70,374.90,351.70,362.71,365.192071328875278628,48003,1843,17530315.00,30412,63.35,23.20,11.01
16-April-2024,356.10,356.10,349.48,350.02,351.709188927251802047,16509,874,5806367.00,13569,82.19,6.62,-6.08
15-April-2024,352.19,358.00,349.50,353.38,353.818621049882475842,22974,1499,8128629.00,15818,68.85,8.50,1.19
12-April-2024,365.00,365.00,350.55,356.29,359.516136587193779568,21349,1224,7675310.00,15157,71.00,14.45,-8.71
10-April-2024,369.34,369.90,362.60,364.55,365.194008727444274088,16958,729,6192960.00,11890,70.11,7.30,-4.79
9-April-2024,374.31,375.00,368.90,369.34,370.733269659344157911,15705,422,5822366.00,7250,46.16,6.10,-4.97
8-April-2024,378.00,378.00,371.09,374.11,374.501331172589420071,8639,321,3235317.00,6678,77.30,6.91,-3.89
5-April-2024,376.50,377.50,373.80,374.52,374.977863931965982991,7996,475,2998323.00,6421,80.30,3.70,-1.98
4-April-2024,372.80,378.90,371.41,376.06,374.018441273326015367,4555,305,1703654.00,2631,57.76,7.49,3.26
3-April-2024,370.00,377.76,362.50,371.07,371.434639545318576129,23401,642,8691942.00,17094,73.05,15.26,1.07
2-April-2024,365.26,376.10,358.00,370.30,367.497995383307010083,8231,349,3024876.00,4974,60.43,18.10,5.04
1-April-2024,373.90,374.00,365.00,366.63,367.860025076940613245,8773,641,3227236.00,6857,78.16,9.00,-7.27
28-March-2024,374.51,383.00,367.00,369.16,373.860922734852695942,8995,468,3362879.00,6774,75.31,16.00,-5.35
27-March-2024,375.67,380.15,372.50,377.01,377.996530109693306469,8934,584,3377021.00,6054,67.76,7.65,1.34
26-March-2024,378.00,378.22,372.00,376.05,373.843133535660091047,5272,466,1970901.00,4195,79.57,6.22,-1.95
22-March-2024,376.80,377.10,374.80,375.97,375.864951768488745980,2177,147,818258.00,1675,76.94,2.30,-0.83
21-March-2024,374.70,385.00,370.86,375.21,378.531047865459249676,7730,266,2926045.00,6466,83.65,14.14,0.51
20-March-2024,385.90,385.90,368.10,369.99,371.695266272189349112,11154,908,4145889.00,8416,75.45,17.80,-15.91
19-March-2024,385.50,385.50,369.27,382.62,378.674473067915690866,11956,728,4527432.00,6071,50.78,16.23,-2.88
18-March-2024,395.35,395.35,380.00,384.67,387.268447040823423047,14379,768,5568533.00,9957,69.25,15.35,-10.68
15-March-2024,381.10,399.00,381.10,395.35,391.959722406066221659,105766,2402,41456012.00,92238,87.21,17.90,14.25
14-March-2024,384.00,387.87,366.00,386.41,384.380165123642338984,49902,1051,19181339.00,40245,80.65,21.87,2.41
13-March-2024,375.00,383.87,370.35,381.35,379.103304031524704455,16495,871,6253309.00,11430,69.29,13.52,6.35
12-March-2024,381.30,381.30,371.04,374.92,376.061025781678551837,7292,284,2742237.00,4552,62.42,10.26,-6.38
11-March-2024,380.60,381.14,375.35,379.08,379.226604583219209349,10953,390,4153669.00,7086,64.69,5.79,-1.52
7-March-2024,379.00,380.00,374.00,376.08,376.257995636633709325,21543,659,8105726.00,16850,78.22,6.00,-2.92
6-March-2024,383.70,384.79,369.00,375.96,374.301180907015976977,10077,1041,3771833.00,6066,60.20,15.79,-7.74
5-March-2024,376.50,386.99,375.25,382.62,380.117327309307825350,28331,1131,10769104.00,22681,80.06,11.74,6.12
4-March-2024,379.99,379.99,372.80,373.40,374.384719608581106511,13285,664,4973701.00,10157,76.45,7.19,-6.59
2-March-2024,383.30,383.30,373.88,376.34,377.709365812683746325,2381,145,899326.00,1649,69.26,9.42,-6.96
1-March-2024,376.10,380.00,375.00,378.30,377.098685745392332218,12859,711,4849112.00,10174,79.12,5.00,2.20
29-February-2024,369.25,388.20,364.41,378.77,374.088881284221005475,32144,969,12024713.00,21909,68.16,23.79,9.52
28-February-2024,368.80,368.80,363.86,365.98,365.835094671950682518,4542,361,1661623.00,2451,53.96,4.94,-2.82
27-February-2024,366.30,369.51,363.00,366.86,366.400161355385235982,7437,683,2724918.00,5813,78.16,6.51,0.56
26-February-2024,366.00,370.00,366.00,369.53,368.903130994369160324,32322,846,11923687.00,29029,89.81,4.00,3.53
23-February-2024,357.00,366.46,356.73,364.56,362.109004556336396632,25898,662,9377899.00,22344,86.28,9.73,7.56
22-February-2024,362.60,362.60,352.05,353.66,354.345736994219653179,5536,273,1961658.00,3796,68.57,10.55,-8.94
21-February-2024,366.00,368.94,326.70,358.74,348.051045590336407325,30796,554,10718580.00,10320,33.51,42.24,-7.26
20-February-2024,372.00,372.00,364.70,367.66,366.781921034403140152,17324,498,6354130.00,11935,68.89,7.30,-4.34
19-February-2024,367.00,368.14,366.00,367.79,367.488217522658610271,16550,601,6081930.00,13555,81.90,2.14,0.79
16-February-2024,365.00,370.00,359.31,368.09,365.660581387952420329,15721,822,5748550.00,7271,46.25,10.69,3.09
15-February-2024,368.35,370.00,365.00,368.86,368.903544838315368374,17998,720,6639526.00,16695,92.76,5.00,0.51
14-February-2024,359.60,370.00,359.60,368.88,367.457834566240753194,22305,649,8196147.00,19998,89.66,10.40,9.28
13-February-2024,362.00,364.80,358.00,362.96,361.441502848299252527,30369,1001,10976617.00,22943,75.55,6.80,0.96
12-February-2024,363.99,367.70,351.30,362.74,359.130808583203069489,14074,445,5054407.00,9251,65.73,16.40,-1.25
9-February-2024,363.15,369.00,362.11,362.61,365.922663613141900819,11353,727,4154320.00,7695,67.78,6.89,-0.54
8-February-2024,364.00,369.00,362.00,365.11,365.749387675124914274,10207,348,3733204.00,7592,74.38,7.00,1.11
7-February-2024,367.99,370.00,361.10,364.90,367.557312709223132863,8663,417,3184149.00,6442,74.36,8.90,-3.09
6-February-2024,365.00,372.19,355.35,362.59,366.897490793868288087,23354,937,8568524.00,17940,76.82,16.84,-2.41
5-February-2024,371.60,371.60,357.00,364.28,361.859405711642964504,8649,689,3129722.00,5487,63.44,14.60,-7.32
2-February-2024,367.00,369.90,362.74,368.27,367.820098668649050483,29594,1125,10885268.00,26004,87.87,7.16,1.27
1-February-2024,363.00,367.40,359.00,365.60,362.320420306367894670,15798,859,5723938.00,12325,78.02,8.40,2.60
31-January-2024,351.00,363.65,350.94,360.67,358.185708209272649936,11755,339,4210473.00,9058,77.06,12.71,9.67
30-January-2024,353.90,357.95,346.75,350.50,354.289063266307013241,20390,720,7223954.00,15853,77.75,11.20,-3.40
29-January-2024,348.50,356.00,347.02,353.95,352.909079966296192272,24923,910,8795553.00,17584,70.55,8.98,5.45
25-January-2024,354.89,354.89,349.00,350.93,350.687638786084381939,2702,148,947558.00,2198,81.35,5.89,-3.96
24-January-2024,350.35,355.00,349.45,354.89,352.952840260648676508,27163,971,9587258.00,25088,92.36,5.55,4.54
23-January-2024,351.90,357.50,335.00,353.73,351.119020058067821697,52697,1029,18502919.00,48389,91.82,22.50,1.83
20-January-2024,353.00,353.00,347.83,348.15,349.464267866066966516,2001,223,699278.00,1492,74.56,5.17,-4.85
19-January-2024,351.30,357.35,349.00,351.01,351.699644128113879003,11240,407,3953104.00,7299,64.94,8.35,-0.29
18-January-2024,348.10,356.55,348.10,354.61,352.240112994350282485,8142,442,2867939.00,4987,61.25,8.45,6.51
17-January-2024,351.99,356.50,345.94,350.04,351.113385267024081040,33761,1059,11853939.00,20785,61.57,10.56,-1.95
16-January-2024,349.40,354.10,348.44,350.00,350.239076814658210007,5676,314,1987957.00,5116,90.13,5.66,0.60
15-January-2024,354.00,354.00,345.65,346.30,348.859719156530315127,21293,1225,7428270.00,18698,87.81,8.35,-7.70
12-January-2024,352.55,357.45,343.50,354.32,352.972206336497769644,17486,426,6172072.00,11527,65.92,13.95,1.77
11-January-2024,344.84,353.00,341.67,349.78,349.031871166290761155,47441,1235,16558421.00,40226,84.79,11.33,4.94
10-January-2024,331.61,342.65,331.61,341.67,340.248032610541810564,17663,523,6009801.00,13225,74.87,11.04,10.06
9-January-2024,330.00,337.00,327.50,334.40,331.512253436939629408,23422,1000,7764680.00,16761,71.56,9.50,4.40
8-January-2024,336.00,336.00,327.10,328.78,330.304898565066798614,10105,490,3337731.00,8885,87.93,8.90,-7.22
5-January-2024,334.50,334.50,329.55,332.34,331.937903267434057709,19373,1205,6430633.00,13847,71.48,4.95,-2.16
4-January-2024,331.50,334.00,330.83,332.27,331.961687500000000000,16000,857,5311387.00,13682,85.51,3.17,0.77
3-January-2024,329.95,332.00,329.00,331.36,330.684522109417599252,38513,1670,12735653.00,34444,89.43,3.00,1.41
2-January-2024,327.01,329.40,327.00,329.08,328.402441526466967583,9748,506,3201267.00,6628,67.99,2.40,2.07
1-January-2024,324.80,329.10,323.50,327.01,327.020344925999918457,24527,1328,8020828.00,17934,73.12,5.60,2.21
29-December-2023,324.83,329.25,322.08,325.06,323.525790763336940433,80397,1517,26010503.00,72031,89.59,7.17,0.23
28-December-2023,330.00,334.25,322.95,324.83,326.737712478587429173,30356,1386,9918450.00,22535,74.24,11.30,-5.17
27-December-2023,336.00,336.00,325.44,329.85,328.674290576047244882,19981,1221,6567241.00,13519,67.66,10.56,-6.15
26-December-2023,323.80,338.00,321.05,333.44,330.271802120141342756,35375,1638,11683365.00,28391,80.26,16.95,9.64
22-December-2023,326.75,328.08,320.00,323.96,323.797808626212916105,43078,1813,13948562.00,35413,82.21,8.08,-2.79
21-December-2023,332.90,332.90,325.00,329.75,327.487694162706574934,14099,827,4617249.00,11093,78.68,7.90,-3.15
20-December-2023,321.25,337.00,316.00,332.11,316.209197535909489957,226785176,17633,71711558516.00,223616463,98.60,21.00,10.86
19-December-2023,326.00,360.00,322.00,335.54,333.137358238825883922,44970,1187,14981187.00,32595,72.48,38.00,9.54
18-December-2023,327.30,329.01,318.69,324.37,322.163055517098158659,28892,658,9307935.00,18890,65.38,10.32,-2.93
15-December-2023,336.00,336.00,325.16,326.78,330.351895734597156398,16880,678,5576340.00,9200,54.50,10.84,-9.22
14-December-2023,337.80,337.80,330.35,332.73,333.250019551106592633,12787,368,4261268.00,8671,67.81,7.45,-5.07
13-December-2023,332.79,333.68,329.00,332.91,330.537821122740247383,8408,565,2779162.00,5315,63.21,4.68,0.12
12-December-2023,330.75,332.20,327.00,330.04,329.444727592267135325,34140,1315,11247243.00,27537,80.66,5.20,-0.71
11-December-2023,329.00,332.35,326.05,330.79,329.189751827689079762,30503,1373,10041275.00,22872,74.98,6.30,1.79
8-December-2023,320.15,327.51,313.60,325.82,322.831708402443464541,24719,1182,7980077.00,15511,62.75,13.91,5.67
7-December-2023,300.40,323.00,300.40,318.99,316.771784126984126984,78750,2450,24945778.00,60399,76.70,22.60,18.59
6-December-2023,314.00,319.95,281.05,297.87,302.200411369554276711,45701,1197,13810861.00,30090,65.84,38.90,-16.13
5-December-2023,319.00,319.00,314.63,315.96,316.562308225279619914,10103,322,3198229.00,6176,61.13,4.37,-3.04
4-December-2023,321.70,322.00,313.00,316.90,316.541973639743156471,29590,954,9366477.00,23796,80.42,9.00,-4.80
1-December-2023,322.60,324.00,316.00,317.76,319.413141543961188186,11749,519,3752785.00,5235,44.56,8.00,-4.84
30-November-2023,320.95,323.89,317.25,322.09,320.096548938134810710,17328,389,5546633.00,12856,74.19,6.64,1.14
29-November-2023,315.25,318.54,314.05,317.43,315.460803508497141514,25538,1001,8056238.00,15666,61.34,4.49,2.18
28-November-2023,323.50,323.50,313.80,315.25,318.095284394749635391,16456,1004,5234576.00,10125,61.53,9.70,-8.25
24-November-2023,315.00,321.00,302.00,320.15,317.149102773246329526,6130,251,1944124.00,5551,90.55,19.00,5.15
23-November-2023,312.30,318.34,312.30,316.91,316.423367246471939612,3047,170,964142.00,1963,64.42,6.04,4.61
22-November-2023,319.00,320.00,313.66,314.01,316.294748564060485288,17062,996,5396621.00,10631,62.31,6.34,-4.99
21-November-2023,317.00,319.00,316.45,318.95,317.462007504690431519,14924,781,4737803.00,13195,88.41,2.55,1.95
20-November-2023,318.00,318.00,315.30,317.60,316.902401563808991901,14324,810,4539310.00,11557,80.68,2.70,-0.40
17-November-2023,312.94,316.00,312.81,315.73,314.732564732564732564,5291,275,1665250.00,4672,88.30,3.19,2.79
16-November-2023,316.00,316.00,311.50,313.27,315.130928465368154423,11449,443,3607934.00,10132,88.50,4.50,-2.73
15-November-2023,311.00,315.60,309.34,314.54,313.269292176689728579,9395,298,2943165.00,7197,76.60,6.26,3.54
13-November-2023,313.60,313.60,307.31,309.86,310.162607813292744799,3942,250,1222661.00,3010,76.36,6.29,-3.74
12-November-2023,313.33,315.03,312.51,313.24,313.494693986518053794,14983,638,4697091.00,13479,89.96,2.52,-0.09
10-November-2023,315.88,315.88,309.90,312.04,312.859431780640898579,6054,272,1894051.00,4690,77.47,5.98,-3.84
9-November-2023,311.00,315.00,307.90,313.66,311.398633767591175482,26789,861,8342058.00,17188,64.16,7.10,2.66
8-November-2023,314.90,314.90,310.01,311.26,313.274125555428962059,8777,224,2749607.00,7304,83.22,4.89,-3.64
7-November-2023,314.50,315.48,310.81,311.93,313.593367492171932820,7026,295,2203307.00,3901,55.52,4.67,-2.57
6-November-2023,308.30,315.00,308.30,314.20,311.130929919137466307,29680,1031,9234366.00,26175,88.19,6.70,5.90
3-November-2023,311.88,314.49,308.70,313.52,311.429672022892361875,36344,1175,11318600.00,28608,78.71,5.79,1.64
2-November-2023,309.27,314.84,309.27,314.06,313.084111221449851042,20140,220,6305514.00,18481,91.76,5.57,4.79
1-November-2023,310.00,314.71,309.00,313.98,310.439994252667121663,55678,1135,17284678.00,49237,88.43,5.71,3.98
31-October-2023,309.00,312.50,309.00,312.19,311.165243902439024390,4920,237,1530933.00,3719,75.59,3.50,3.19
30-October-2023,306.90,310.30,305.00,309.79,307.903884041654939487,7106,295,2187965.00,4752,66.87,5.30,2.89
27-October-2023,299.61,348.60,299.61,305.01,311.510418193621343161,47753,2820,14875557.00,40277,84.34,48.99,5.40
26-October-2023,304.00,304.00,297.80,298.71,298.648680618744313011,21980,2389,6564298.00,18444,83.91,6.20,-5.29
25-October-2023,301.55,306.36,299.80,300.02,302.859718333757529481,23574,884,7139615.00,19820,84.08,6.56,-1.53
23-October-2023,306.01,308.45,303.00,304.57,305.564186543253826984,14045,445,4291649.00,8858,63.07,5.45,-1.44
20-October-2023,308.80,309.50,307.50,308.54,308.309346330275229357,3488,535,1075383.00,2914,83.54,2.00,-0.26
19-October-2023,310.50,310.50,306.00,307.83,307.664413613186291948,16866,432,5189068.00,12649,75.00,4.50,-2.67
